city__Bangalore,city__Chennai,city__Coimbatore,city__Delhi,city__Ernakulam,city__Hyderabad,city__Mumbai,city__Sector 5,city__Thiruvananthapuram,spec__Ayurveda,spec__Dentist,spec__Dermatologists,spec__ENT Specialist,spec__General Medicine,spec__Homeopath,Experience,Fees
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,500
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16,500
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,19,200
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,400
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,32,350
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,31,800
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,200
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,200
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,150
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,200
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,300
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10,200
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22,500
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,27,550
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14,500
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7,500
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,500
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,23,100
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,100
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,250
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,300
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,100
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,350
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10,500
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,450
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,500
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13,400
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,43,100
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,42,200
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,500
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,21,300
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,500
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,800
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,44,100
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,36,100
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17,500
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,500
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,100
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,44,500
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,200
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,100
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,36,100
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,18,300
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,450
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,500
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,100
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,200
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,45,50
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18,400
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,31,100
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,100
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,42,200
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,500
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,37,100
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10,500
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,350
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,15,100
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,39,100
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,20,500
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,33,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,450
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,300
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,500
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14,500
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,300
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18,400
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11,500
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,21,500
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21,700
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,31,500
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,28,100
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,27,200
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,200
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18,500
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,150
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,400
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,200
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,31,250
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13,100
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,27,300
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,250
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14,800
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13,500
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,300
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,100
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,100
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16,50
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,150
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,200
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,100
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,24,100
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,500
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11,100
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,16,200
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16,250
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,350
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,300
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,28,250
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,100
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15,100
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,900
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,300
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14,100
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,100
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12,500
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,300
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,500
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,500
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,250
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,100
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,150
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,300
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,200
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14,700
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,200
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,700
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,36,200
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17,100
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18,50
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,100
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,100
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11,700
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13,500
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14,250
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,200
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,600
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14,800
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25,700
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,150
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10,300
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15,600
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,33,500
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,300
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,17,150
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,200
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,21,300
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,200
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,100
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20,550
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,33,800
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,37,100
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,300
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,300
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,19,100
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,100
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,100
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25,200
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,29,400
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,100
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,200
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,37,100
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13,100
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,100
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,300
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,200
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,300
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,42,300
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,43,100
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27,350
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20,600
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,33,100
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,500
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11,300
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,200
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,31,100
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,300
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,300
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,35,500
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,300
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20,200
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,26,100
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,39,300
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25,300
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16,300
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,28,400
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,23,100
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11,300
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,800
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,19,300
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,200
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,30,250
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,300
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,700
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,70
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,300
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,200
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21,500
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,41,200
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,17,200
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,21,100
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,200
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,29,500
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13,100
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9,700
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,50
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,300
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,500
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,100
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16,100
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,500
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20,300
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,25,400
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,250
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,39,100
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,400
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17,100
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,39,300
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,100
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11,300
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11,500
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13,300
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,43,100
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,400
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,200
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,250
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,18,400
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,650
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,31,200
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,32,400
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,300
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24,100
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10,300
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15,200
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,19,100
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,500
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,40,150
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9,200
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,500
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,44,300
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9,100
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,24,200
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,300
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30,500
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,300
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,500
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24,750
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,500
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18,700
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12,200
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,400
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,130
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,32,400
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,500
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,250
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26,200
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,500
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,19,500
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,100
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,34,100
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,650
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,36,500
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27,500
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,300
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18,300
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,22,300
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,500
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,200
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,200
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,100
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,19,100
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,600
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,18,150
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17,200
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,26,500
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,200
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,38,700
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,300
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14,150
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,42,100
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13,300
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,30,400
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,28,800
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,100
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,200
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,17,100
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,22,200
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,250
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,500
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,33,400
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,200
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,200
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18,200
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37,400
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20,500
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,230
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,100
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,500
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,150
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19,400
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13,500
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,21,400
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,300
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15,400
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13,200
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,200
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,150
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,100
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,200
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,100
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,400
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,380
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,20,200
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,500
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,27,500
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18,400
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,24,250
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,26,100
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,44,100
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13,50
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,600
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,36,100
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,22,100
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,400
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,43,400
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11,300
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,38,700
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,30,150
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11,300
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12,300
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,500
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26,350
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,200
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,500
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,500
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,200
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16,600
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,100
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,20,50
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,53,100
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26,100
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,25,300
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30,100
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,100
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,38,100
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,23,100
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,600
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10,100
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,100
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,27,500
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,450
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,200
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,31,300
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,19,700
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13,200
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,42,100
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,44,400
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,150
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,100
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,23,200
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11,100
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,300
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,100
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,22,100
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25,100
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14,100
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,40,600
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32,200
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17,500
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,19,500
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,700
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32,700
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,300
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,24,100
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,36,500
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,250
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,100
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,100
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,200
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,32,500
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,500
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17,700
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15,500
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,23,100
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,35,150
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17,200
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,500
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,500
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,100
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,50
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,600
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,400
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,100
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,38,500
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,200
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,16,500
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,500
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,27,200
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,14,500
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,100
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,200
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,600
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,250
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,400
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,100
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,200
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,100
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,5
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17,800
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12,50
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16,500
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,100
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,26,500
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,600
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,34,500
